/dev/ttyACM0
2022-07-20 16:06:01
0700190007001900070019000700190007001900
0000000000
0700190007001900070019000700190007001900
0000000000
270720222707202227072022270720222707202207000700070007000700
0700190007001900070019000700190007001900
0000000000
030820220308202203082022030820220308202207000700070007000700
0700190007001900070019000700190007001900
0000000000
100820221008202210082022100820221008202207000700070007000700
0700190007001900070019000700190007001900
0000000000
170820221708202217082022170820221708202207000700070007000700
0700190007001900070019000700190007001900
0000000000
240820222408202224082022240820222408202207000700070007000700
0700190007001900070019000700190007001900
0000000000
310820223108202231082022310820223108202207000700070007000700
0700190007001900070019000700190007001900
0000000000
070920220709202207092022070920220709202207000700070007000700
0700190007001900070019000700190007001900
0000000000
140920221409202214092022140920221409202207000700070007000700
0700190007001900070019000700190007001900
0000000000
210920222109202221092022210920222109202207000700070007000700
0700190007001900070019000700190007001900
0000000000
280920222809202228092022280920222809202207000700070007000700
0700190007001900070019000700190007001900
0000000000
051020220510202205102022051020220510202207000700070007000700
HH:MM:SS MO/DY/YEAR LED01 PIR01 LED02 PIR02 LED03 PIR03 LED04 PIR04 LED05 PIR05
20:59:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
21:00:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:01:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:02:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00024 00000 00000  
21:03:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:04:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:05:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:06:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:07:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:08:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00024 00000 00000  
21:09:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:10:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:11:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:12:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:13:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:14:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:15:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00024 00000 00000  
21:16:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:17:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:18:59 07/20/2022 00000 00000 00000 00019 00000 00000 00000 00000 00000 00000  
21:19:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:20:59 07/20/2022 00000 00000 00000 00049 00000 00000 00000 00048 00000 00000  
21:21:59 07/20/2022 00000 00000 00000 00146 00000 00000 00000 00145 00000 00000  
21:22:59 07/20/2022 00000 00000 00000 00124 00000 00000 00000 00124 00000 00000  
21:23:59 07/20/2022 00000 00000 00000 00074 00000 00000 00000 00074 00000 00000  
21:24:59 07/20/2022 00000 00000 00000 00146 00000 00000 00000 00147 00000 00000  
21:25:59 07/20/2022 00000 00000 00000 00116 00000 00000 00000 00099 00000 00000  
21:26:59 07/20/2022 00000 00000 00000 00074 00000 00048 00000 00097 00000 00000  
21:27:59 07/20/2022 00000 00000 00000 00074 00000 00000 00000 00075 00000 00000  
21:28:59 07/20/2022 00000 00000 00000 00195 00000 00000 00000 00172 00000 00000  
21:29:59 07/20/2022 00000 00000 00000 00171 00000 00000 00000 00171 00000 00000  
21:30:59 07/20/2022 00000 00000 00000 00173 00000 00000 00000 00173 00000 00000  
21:31:59 07/20/2022 00000 00000 00000 00188 00000 00000 00000 00189 00000 00000  
21:32:59 07/20/2022 00000 00000 00000 00168 00000 00000 00000 00168 00000 00000  
21:33:59 07/20/2022 00000 00000 00000 00244 00000 00025 00000 00244 00000 00000  
21:34:59 07/20/2022 00000 00000 00000 00219 00000 00000 00000 00220 00000 00000  
21:35:59 07/20/2022 00000 00000 00000 00244 00000 00000 00000 00245 00000 00000  
21:36:59 07/20/2022 00000 00000 00000 00254 00000 00024 00000 00254 00000 00000  
21:37:59 07/20/2022 00000 00000 00000 00249 00000 00000 00000 00251 00000 00000  
21:38:59 07/20/2022 00000 00000 00000 00193 00000 00000 00000 00193 00000 00000  
21:39:59 07/20/2022 00000 00000 00000 00049 00000 00000 00000 00049 00000 00000  
21:40:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00025 00000 00000  
21:41:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:42:59 07/20/2022 00000 00000 00000 00049 00000 00000 00000 00000 00000 00000  
21:43:59 07/20/2022 00000 00000 00000 00075 00000 00000 00000 00000 00000 00000  
21:44:59 07/20/2022 00000 00000 00000 00099 00000 00000 00000 00000 00000 00000  
21:45:59 07/20/2022 00000 00000 00000 00073 00000 00000 00000 00000 00000 00000  
21:46:59 07/20/2022 00000 00000 00000 00099 00000 00000 00000 00000 00000 00000  
21:47:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
21:48:59 07/20/2022 00000 00000 00000 00044 00000 00000 00000 00000 00000 00000  
21:49:59 07/20/2022 00000 00000 00000 00097 00000 00000 00000 00000 00000 00000  
21:50:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
21:51:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
21:52:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
21:53:59 07/20/2022 00000 00000 00000 00048 00000 00000 00000 00000 00000 00000  
21:54:59 07/20/2022 00000 00000 00000 00098 00000 00000 00000 00000 00000 00000  
21:55:59 07/20/2022 00000 00000 00000 00073 00000 00000 00000 00000 00000 00000  
21:56:59 07/20/2022 00000 00000 00000 00123 00000 00000 00000 00000 00000 00000  
21:57:59 07/20/2022 00000 00000 00000 00099 00000 00000 00000 00000 00000 00000  
21:58:59 07/20/2022 00000 00000 00000 00099 00000 00000 00000 00000 00000 00000  
21:59:59 07/20/2022 00000 00000 00000 00049 00000 00000 00000 00000 00000 00000  
22:00:59 07/20/2022 00000 00000 00000 00106 00000 00000 00000 00000 00000 00000  
22:01:59 07/20/2022 00000 00000 00000 00162 00000 00000 00000 00024 00000 00000  
22:02:59 07/20/2022 00000 00000 00000 00129 00000 00000 00000 00000 00000 00000  
22:03:59 07/20/2022 00000 00000 00000 00072 00000 00000 00000 00000 00000 00000  
22:04:59 07/20/2022 00000 00000 00000 00099 00000 00000 00000 00000 00000 00000  
22:05:59 07/20/2022 00000 00000 00000 00073 00000 00000 00000 00000 00000 00000  
22:06:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:07:59 07/20/2022 00000 00000 00000 00098 00000 00000 00000 00000 00000 00000  
22:08:59 07/20/2022 00000 00000 00000 00147 00000 00000 00000 00000 00000 00000  
22:09:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:10:59 07/20/2022 00000 00000 00000 00074 00000 00024 00000 00050 00000 00000  
22:11:59 07/20/2022 00000 00000 00000 00050 00000 00000 00000 00000 00000 00000  
22:12:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
22:13:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:14:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
22:15:59 07/20/2022 00000 00000 00000 00097 00000 00000 00000 00000 00000 00000  
22:16:59 07/20/2022 00000 00000 00000 00139 00000 00000 00000 00000 00000 00000  
22:17:59 07/20/2022 00000 00000 00000 00098 00000 00000 00000 00000 00000 00000  
22:18:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00024 00000 00000  
22:19:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00024 00000 00000  
22:20:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:21:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:22:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:23:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:24:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:25:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:26:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:27:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:28:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:29:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:30:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:31:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:32:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:33:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:34:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:35:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:36:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:37:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
22:38:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:39:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:40:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:41:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:42:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
22:43:59 07/20/2022 00000 00000 00000 00074 00000 00000 00000 00000 00000 00000  
22:44:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
22:45:59 07/20/2022 00000 00000 00000 00148 00000 00000 00000 00000 00000 00000  
22:46:59 07/20/2022 00000 00000 00000 00073 00000 00000 00000 00000 00000 00000  
22:47:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
22:48:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:49:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:50:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:51:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:52:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
22:53:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:54:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:55:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
22:56:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:57:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:58:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
22:59:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:00:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:01:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:02:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:03:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:04:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:05:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:06:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:07:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:08:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:09:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:10:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:11:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:12:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:13:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:14:59 07/20/2022 00000 00000 00000 00194 00000 00000 00000 00196 00000 00000  
23:15:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:16:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:17:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:18:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:19:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:20:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:21:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:22:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:23:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:24:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:25:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:26:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:27:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:28:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:29:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:30:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00024 00000 00000  
23:31:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:32:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:33:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:34:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:35:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:36:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:37:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:38:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:39:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:40:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:41:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
23:42:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:43:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
23:44:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:45:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:46:59 07/20/2022 00000 00000 00000 00117 00000 00000 00000 00116 00000 00000  
23:47:59 07/20/2022 00000 00000 00000 00097 00000 00000 00000 00097 00000 00000  
23:48:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:49:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:50:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:51:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:52:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:53:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:54:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:55:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:56:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:57:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:58:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
23:59:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:00:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:01:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:02:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:03:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00025 00000 00000  
00:04:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:05:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:06:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:07:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:08:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00024 00000 00000  
00:09:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:10:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:11:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:12:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00025 00000 00000  
00:13:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:14:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:15:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:16:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:17:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:18:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:19:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:20:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:21:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:22:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:23:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:24:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:25:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:26:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:27:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:28:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:29:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:30:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:31:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:32:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:33:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:34:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:35:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:36:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:37:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:38:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:39:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:40:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:41:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:42:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:43:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:44:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:45:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:46:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:47:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:48:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:49:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
00:50:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
00:51:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
00:52:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
00:53:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
00:54:59 07/21/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
00:55:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
00:56:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
00:57:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
00:58:59 07/21/2022 00000 00000 00000 00049 00000 00000 00000 00000 00000 00000  
00:59:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:00:59 07/21/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
01:01:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:02:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:03:59 07/21/2022 00000 00000 00000 00049 00000 00000 00000 00000 00000 00000  
01:04:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:05:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:06:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:07:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:08:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:09:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:10:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:11:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:12:59 07/21/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
01:13:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:14:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
01:15:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:16:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:17:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:18:59 07/21/2022 00000 00000 00000 00100 00000 00000 00000 00000 00000 00000  
01:19:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:20:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:21:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:22:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:23:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:24:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:25:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:26:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:27:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:28:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:29:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:30:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:31:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00025 00000 00000  
01:32:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:33:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:34:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:35:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:36:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:37:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:38:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:39:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:40:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:41:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:42:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:43:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:44:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:45:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:46:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:47:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:48:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:49:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:50:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:51:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:52:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:53:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:54:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:55:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:56:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:57:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:58:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
01:59:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
02:00:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
02:01:59 07/21/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
02:02:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
02:03:59 07/21/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
